row_id,platform,split,source_index,live_id,species,content,label,official_background,all_sequence_index,context_json,prompt_version,prompt_hash,input_hash,qwen_background_structured,raw_response,structured_object,structured_act,structured_evidence,valid_structure,validation_error,label_like_output,generation_seconds,total_generation_seconds,prompt_tokens,generated_tokens,total_duration_ns,load_duration_ns,attempts,error
douyin-train-007555,douyin,train,7555,Jing1000086,服饰鞋履,短皮衣短皮衣短皮衣,1,该用户急切地想要主播展示或上架短款皮衣商品。,10710,"[""个子裤子上一下小个子裤子小个子的裤子没了"", ""要背心"", ""有胸垫吗"", ""裤子没码了"", ""欣姐,牛仔外套""]",structured_v2,b65302758fe2936deefb573be6ac75f5ddbf10162e9277d24cb8f07a138c9362,bdd5eb3a84e2b40dcf33944e449fd391661546f7b090f7d23b073021ed63fc3e,对象：短皮衣；言语行为：重复强调；原句证据：短皮衣短皮衣短皮衣,对象：短皮衣；言语行为：重复强调；原句证据：短皮衣短皮衣短皮衣,短皮衣,重复强调,短皮衣短皮衣短皮衣,True,,False,1.0703066999849398,1.070309000002453,258,30,1065986400,32630000,1,
douyin-train-007564,douyin,train,7564,Jing1000086,服饰鞋履,包包好看,1,该用户想表达的含义是：对展示的包包款式感到喜爱，可能产生购买意向。  （结合前文弹幕高频出现的具体商品询问和“太好看了”“好好看”等评价，可推断用户在此语境下并非单纯夸赞，而是隐含对商品的兴趣，属于潜在购买信号的表达。）,10720,"[""背心有胸垫吗"", ""白色皮带有吗?白色皮带有吗?白色皮带有吗?白色皮带有吗?"", ""好好看"", ""艾米生日那天穿的那套有吗"", ""内搭有没有""]",structured_v2,baa21c820ee6fbde48ec59a1142733aaa6be224a6da85dc5177e8789d35b4e8f,024a08c43c689a00a2957b5ca75d66e3675f5db4acc78795f5f48335d310972a,对象：包包；言语行为：称赞；原句证据：包包好看,对象：包包；言语行为：称赞；原句证据：包包好看,包包,称赞,包包好看,True,,False,0.7675218999793287,0.767524399998365,259,20,763940600,24765600,1,
douyin-train-007582,douyin,train,7582,Jing1000086,服饰鞋履,怎么摔的,0,该用户可能在询问主播展示商品时意外掉落或测试产品抗摔性能的具体情况，暗示对商品质量或使用场景存在兴趣。,10748,"[""破洞牛仔裤在上一波破洞牛仔裤在上一波"", ""注意安全"", ""艾米给力"", ""今天有衬衫上吗"", ""裤子没有""]",structured_v2,38e71e08e0359a600a5e3c69856ae525cd9daaa652f94fcae9f6905f87dd7c5c,1aa31d3cfb29998045f6a1b9f0e842832b223a48032fd1d9f9c7edcc45d9e4dd,对象：未指明；言语行为：询问；原句证据：怎么摔的,对象：未指明；言语行为：询问；原句证据：怎么摔的,未指明,询问,怎么摔的,True,,False,0.8272315000067465,0.8272335999936331,248,23,823816000,30014000,1,
douyin-train-007628,douyin,train,7628,Jing1000086,服饰鞋履,"主播长的漂亮,穿啥都好看[666][666][666][666][666]",0,该用户主要是在夸赞主播的外貌魅力，并间接表达对主播穿搭风格的认可，但并未直接表现出明确的购买意向或产品咨询需求。,10811,"[""看看后面"", ""不扎人吧?"", ""私服什么时候上????[捂脸][捂脸][捂脸][捂脸][捂脸]"", ""会抽丝吗"", ""是防晒吗""]",structured_v2,13ac8dbb5edecf0209303bb1f6d7dda0a896ee84cc4d5423b4d5dce6a86af461,a09ba841e25bebbc84534027908ba3fa9de8185dd5fb7a43cead189f4dabdf36,"对象：主播；言语行为：赞美；原句证据：主播长的漂亮,穿啥都好看[666][666][666][666][666]","对象：主播；言语行为：赞美；原句证据：主播长的漂亮,穿啥都好看[666][666][666][666][666]",主播,赞美,"主播长的漂亮,穿啥都好看[666][666][666][666][666]",True,,False,1.6283277999900747,1.6283297000045422,278,48,1624963100,27737800,1,
douyin-train-007651,douyin,train,7651,Jing1000086,服饰鞋履,哎米生日快乐,0,该用户是在为主播艾米送上生日祝福，表达对主播的喜爱和支持。,10843,"[""上内搭"", ""短皮衣"", ""求你出一个修身防晒衣吧"", ""艾米宝贝生日快乐"", ""艾米生日快乐[玫瑰][玫瑰][玫瑰]""]",structured_v2,537f274c81b5dbe8215e3a77027e25a4d79ef859b55b1b41f388d43127b4da32,3aa54a9eebfa3481b9e12878297710b812ae6e69beec05172f79586862c78f32,对象：艾米；言语行为：祝福；原句证据：哎米生日快乐,对象：艾米；言语行为：祝福；原句证据：哎米生日快乐,艾米,祝福,哎米生日快乐,True,,False,0.8611238999874331,0.861126100004185,250,23,857951700,34422400,1,
douyin-train-007662,douyin,train,7662,Jing1000086,服饰鞋履,裤子送丝带吗,1,该用户是在询问购买裤子时是否会附赠配套的丝带配件。,10858,"[""破洞怎么拍"", ""美背什么时候开"", ""防晒衣"", ""上点V领T"", ""厚不厚呀""]",structured_v2,eb28631fe500a44fa883854e2d82a6673399e3f8deacad0745f371f471461f57,fab603a592ee4f14d1c69965f14a0824108ec4acef5965a1138670751f53325f,对象：裤子；言语行为：询问；原句证据：裤子送丝带吗,对象：裤子；言语行为：询问；原句证据：裤子送丝带吗,裤子,询问,裤子送丝带吗,True,,False,0.8273629999894183,0.8273649999755435,241,23,824706600,33127600,1,
douyin-train-007678,douyin,train,7678,Jing1000086,服饰鞋履,短皮衣短皮衣,1,该用户急切地催促主播上架或展示短款皮衣商品，表达强烈的购买意向。,10882,"[""裤子卡码怎么拍"", ""你穿的是什么码?"", ""89.9牛仔黑色短裤不上了吗?"", ""好喜欢,都想买"", ""没有了""]",structured_v2,48eff3b841a1cf2886eea9105e9a34667648ac05313a6f75c76e351558a6c381,e8d0819925f75a2d0ff26a0bf6a922f8adce301511282aa7b69e665d7c49b828,对象：短皮衣；言语行为：关注；原句证据：短皮衣短皮衣,对象：短皮衣；言语行为：关注；原句证据：短皮衣短皮衣,短皮衣,关注,短皮衣短皮衣,True,,False,0.8983944999927189,0.8983964000071865,251,26,894613600,29527700,1,
douyin-train-007681,douyin,train,7681,Jing1000086,服饰鞋履,艾米生日快乐[蛋糕][礼物],0,该用户是在参与直播间的生日祝福互动，表达对主播艾米的生日祝贺而非购买意向。,10885,"[""好喜欢,都想买"", ""没有了"", ""短皮衣短皮衣"", ""艾半生日快乐[礼物]"", ""欣姐美背""]",structured_v2,bc5c55b4316bcf2a12c998e9c7220ce8db602779099f6a0c82731a0178465348,1658aafb1ac100df5d7719750c7948ddb79d575786a69ea41bc739ca2fc91b64,对象：艾米；言语行为：祝福；原句证据：艾米生日快乐[蛋糕][礼物],对象：艾米；言语行为：祝福；原句证据：艾米生日快乐[蛋糕][礼物],艾米,祝福,艾米生日快乐[蛋糕][礼物],True,,False,0.9955368999799248,0.9955390999966767,248,28,990847800,33456600,1,
douyin-train-007685,douyin,train,7685,Jing1000086,服饰鞋履,背心亲,0,该用户可能在询问主播身上穿的背心款式或品牌，表达对这款商品的兴趣和购买意向。,10889,"[""欣姐美背"", ""艾米生日快乐[蛋糕][礼物]"", ""卡码买什么码"", ""配别的裤子呢"", ""远看裤子""]",structured_v2,407f91b8776d4319e50ce89558e61b54d615e6e2f279de51c950f86708887c47,fd6f953cd5a1f05e7f585af0fd05f6e6c829004eeda2d309b0b3c7f0694ed0ce,对象：欣姐；言语行为：赞美；原句证据：背心亲,对象：欣姐；言语行为：赞美；原句证据：背心亲,欣姐,赞美,背心亲,True,,False,0.8147154000180308,0.8147179000079632,244,22,811514300,33080000,1,
douyin-train-007712,douyin,train,7712,Jing1000086,服饰鞋履,里面的背心,1,该用户可能是在询问或暗示对直播中展示的某款背心产品感兴趣，希望了解详情或催促上架/补货。,10935,"[""小个子没有"", ""高个子来点"", ""抢不到"", ""缺货显示"", ""加单,没买到啊""]",structured_v2,d7b9874c9ced3123b7a85c11d6bbcf813560524e9b82f9a5cb00e3b29390f357,fd499b85d76046e473853cc7c9b9c767bb73b4344d8f24b08ee52ba942d5e74a,对象：背心；言语行为：询问；原句证据：里面的背心,对象：背心；言语行为：询问；原句证据：里面的背心,背心,询问,里面的背心,True,,False,0.815023300005123,0.8150253999920096,240,22,812059200,33038000,1,
douyin-train-007725,douyin,train,7725,Jing1000086,服饰鞋履,没抢上,0,该用户想表达的是因商品抢购速度太快而未能成功下单的遗憾心情。,10951,"[""高个子599"", ""总共只有5个人买就没有了吗"", ""腰带是一起吗"", ""没抢到[捂脸]"", ""短皮衣还有没有了?""]",structured_v2,782058002b4a4c9fed8eebc14af2c56785332f37cbd3dc6b564973351dfa0b09,029f351add805e3fd405d439c1b36d661b5e18c62619d58652ab0d2263ce4f1e,对象：未指明；言语行为：表达遗憾；原句证据：没抢上,对象：未指明；言语行为：表达遗憾；原句证据：没抢上,未指明,表达遗憾,没抢上,True,,False,0.8980616999906488,0.8980643000104465,250,24,894826400,29905500,1,
douyin-train-007751,douyin,train,7751,Jing1000086,服饰鞋履,里面的背心有吗,1,该用户是在询问直播间展示的服装搭配中是否包含同款或类似款式的背心可供购买。,10989,"[""小个子"", ""没有码数"", ""断码了"", ""没有码"", ""有没有小西装外套""]",structured_v2,388a321ae388cc2eeb9df972c11ce2fb6d7dee7a9439992021d47f90abc95539,66f64e18fb73db8e634b34d6a9a4442855498229ff82534fa3a5eafdd64cc1d6,对象：商品；言语行为：询问；原句证据：里面的背心有吗,对象：商品；言语行为：询问；原句证据：里面的背心有吗,商品,询问,里面的背心有吗,True,,False,0.8611879000090994,0.8611902999982703,237,23,857332000,30641100,1,
douyin-train-007756,douyin,train,7756,Jing1000086,服饰鞋履,有没有牛仔半身裙,1,该用户是在询问直播间是否有牛仔半身裙这款商品可供购买。,10999,"[""没码了"", ""卡码拍大吗"", ""没货了"", ""裤子是高腰还是中腰"", ""没有啦""]",structured_v2,57676c3c52c832a3edc0cc78c8e5735d58f65a16f285ab627b3779a1bc497e64,80178199c8ea7f03e313d40f8211f43342853617215c012c176b46741503b12a,对象：牛仔半身裙；言语行为：询问；原句证据：有没有牛仔半身裙,对象：牛仔半身裙；言语行为：询问；原句证据：有没有牛仔半身裙,牛仔半身裙,询问,有没有牛仔半身裙,True,,False,0.9752082999912091,0.9752111999841873,243,28,971478700,34839500,1,
douyin-train-007782,douyin,train,7782,Jing1000086,服饰鞋履,125斤能穿吗,1,该用户是在询问主播展示的服装款式是否适合体重125斤的人穿着。,11042,"[""里面的有吗"", ""没有码了"", ""腰带是衣服自带吗"", ""背心有吗"", ""有沐浴露嘛?""]",structured_v2,45727a209c157a8f5dd3a08058428b521669fc993ebe3a8e3d215fd31868a6d7,a22f46cfc47188929e9ee90b48b61e0106979858fe5fc5ac4dac7820eaf20df2,对象：衣服；言语行为：询问；原句证据：125斤能穿吗,对象：衣服；言语行为：询问；原句证据：125斤能穿吗,衣服,询问,125斤能穿吗,True,,False,0.9138693999848329,0.9138714000000618,244,25,909379700,30750600,1,
douyin-train-007783,douyin,train,7783,Jing1000086,服饰鞋履,裤子看看,1,该用户想表达的含义是：想看看主播展示或详细介绍裤子的款式和细节。,11045,"[""背心有吗"", ""有沐浴露嘛?"", ""125斤能穿吗"", ""又没抢到"", ""刚刚说下一款私服了,一直等到现在""]",structured_v2,ec764cb2235f1816ee47147cfc71b3aa13416c7d37e9b6cc64d195a6b6ab7abf,74d4dad5121fa238bee67ffaee1e887d88eb56eb4e87979ecb8dbae764206b41,对象：裤子；言语行为：查看；原句证据：裤子看看,对象：裤子；言语行为：查看；原句证据：裤子看看,裤子,查看,裤子看看,True,,False,0.7462562999862712,0.7462589000060689,248,20,742536600,33297200,1,
douyin-train-007784,douyin,train,7784,Jing1000086,服饰鞋履,怎么Xs老是缺货啊,0,该用户是在抱怨某款商品（可能是Xs型号或系列）频繁缺货，表达了对无法及时购买到心仪产品的失望和不满。,11046,"[""有沐浴露嘛?"", ""125斤能穿吗"", ""又没抢到"", ""刚刚说下一款私服了,一直等到现在"", ""裤子看看""]",structured_v2,ee5c065b5b27e0c3db1ce44c00a7a3074c89b08f4b8500cf27f13470315387d1,caeb4ae5a5e59c57acf40b800184644d090ec6ca536a0370bff3ecb2ee0780de,对象：XS；言语行为：抱怨；原句证据：怎么Xs老是缺货啊,对象：XS；言语行为：抱怨；原句证据：怎么Xs老是缺货啊,XS,抱怨,怎么Xs老是缺货啊,True,,False,0.9915464000077918,0.9915498000045773,252,26,987487700,34236800,1,
douyin-train-007792,douyin,train,7792,Jing1000086,服饰鞋履,矮个子加,0,该用户想表达的含义是：询问是否有适合矮个子身材的尺码或款式。,11056,"[""防晒衣吗是"", ""没买到"", ""没码数了,可以加吗"", ""能当防晒穿吗"", ""吊带有吗""]",structured_v2,2aac17db5d0daa27423ae0c5f3eae0a79aea3499eaa37929a640351e6dfe62ec,1d0869e87188248aef478fb75d7db4c76da45822b3ee4cb0094536b7b4cfcd1f,对象：商品；言语行为：询问；原句证据：矮个子加,对象：商品；言语行为：询问；原句证据：矮个子加,商品,询问,矮个子加,True,,False,0.740848499990534,0.7408515000133775,243,22,735709700,31858600,1,
douyin-train-007794,douyin,train,7794,Jing1000086,服饰鞋履,腰带呢,1,该用户可能在询问当前展示的商品是否包含腰带配件，或是想确认腰带产品的上架情况。,11058,"[""没码数了,可以加吗"", ""能当防晒穿吗"", ""吊带有吗"", ""矮个子加"", ""喜欢你后面的冬款""]",structured_v2,0f1caecf8bb33d16b6cb0a122a5120b13d0eecc8361c618749da471a73370bc1,10cf5a8cd8db6d9c3b990fdcf6431f65beb1ee455662b06b59333d5ffbca6d12,对象：商品；言语行为：询问；原句证据：腰带呢,对象：商品；言语行为：询问；原句证据：腰带呢,商品,询问,腰带呢,True,,False,0.7373293999989983,0.7373315999866463,245,21,733924200,33182200,1,
douyin-train-007797,douyin,train,7797,Jing1000086,服饰鞋履,把你后面的冬款,1,该用户想表达的含义是：对主播身后展示的冬季款式服装感兴趣，询问是否可以购买或了解更多信息。,11062,"[""喜欢你后面的冬款"", ""腰带呢"", ""我买了,好看"", ""没了没了没了"", ""私服还上不上""]",structured_v2,c6bab32104b2ff18b0cb5bfa81e85f984b17e0b56d499234c994cb0b578609d6,09e1f0c79814a6c7b156cff0bcb1b19b654b17935fc2f532a19952799db3c341,对象：冬款；言语行为：询问；原句证据：把你后面的冬款,对象：冬款；言语行为：询问；原句证据：把你后面的冬款,冬款,询问,把你后面的冬款,True,,False,0.8249979999964125,0.8250003999855835,240,23,820622400,33057500,1,
douyin-train-007879,douyin,train,7879,Jing1000086,服饰鞋履,"质量很好,好穿",1,该用户想表达的含义是：对收到的商品质量感到满意，认为穿着体验不错。  （结合前文弹幕中类似“质量很好[赞]”的反馈，可推断用户是在分享实际使用后的正面评价，强调商品的实际体验符合预期。）,11180,"[""搞点内裤[比心][比心][比心]"", ""有没有睡衣,只想穿欣姐的睡衣"", ""上美背"", ""手表漂亮"", ""上点艾米袜子""]",structured_v2,661b4d1ad5745c20ad56e9d607ba24c8874d4e83369a094b89d817e3ab0e8917,1014bfa42c4fa3350414d829379c7b80deae343bc51f195c2e00f4c2df9f0594,"对象：商品；言语行为：评价；原句证据：质量很好,好穿","对象：商品；言语行为：评价；原句证据：质量很好,好穿",商品,评价,"质量很好,好穿",True,,False,0.8323558999982197,0.8323595999972895,257,23,828115700,32225700,1,
douyin-train-007926,douyin,train,7926,Jing1000086,服饰鞋履,私服说上一直不上,0,该用户想表达的含义是：询问主播之前承诺要上架的私服款式为什么迟迟没有推出。,11246,"[""我也是评个很好"", ""这个背心我收到了,确实好穿,质量也很好"", ""不喜欢自拍了"", ""哈哈哈,懒"", ""美背美背美背美背美背美背美背美背美背美背""]",structured_v2,49240f70c6725b0625f840a6ab6afaa99df47f6a96389c9389b0770c9f76a44a,786aedb687f0803a781ee198c2c6a298266b75c0c3a4c1af94c8d93d91ceeaf0,对象：主播；言语行为：质疑；原句证据：私服说上一直不上,对象：主播；言语行为：质疑；原句证据：私服说上一直不上,主播,质疑,私服说上一直不上,True,,False,0.8511238000064623,0.8511258999933489,267,23,847602300,33346300,1,
douyin-train-008009,douyin,train,8009,Jing1000086,服饰鞋履,好好看[比心][比心],1,该用户想表达的含义是：对当前展示的服装款式表示强烈的喜爱和赞赏。,11363,"[""只要质量好"", ""这是裙子吗?"", ""好看,但是穿不了"", ""直接胖穿不了无袖的啊"", ""真好看""]",structured_v2,8b4b0d1cb56f23e99a9f99cd2de189793a3c1072896529aab4e59052eee4516b,4979d96b1e3da6cf8a8ffd344f0b0d0b9091a083f4b746a97e071676d83fca83,对象：商品；言语行为：赞美；原句证据：好好看[比心][比心],对象：商品；言语行为：赞美；原句证据：好好看[比心][比心],商品,赞美,好好看[比心][比心],True,,False,0.9823238000099082,0.9823258999967948,246,27,978995100,35372500,1,
